LB,00523,0,L,Events,040604121122515,040604121122515
LC
040607095709109,1,512, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040607095709109,0,"                                        ","#@A1,#@A2",Tank1,
040607095709109,1,64, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040607095709109,0,"                                        ","#@A1,#@A2",Tank2,
LB,03946,0,L,Events,040607095709109,040607095713312
LC
040607095709109,1,64, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040607095709109,0,"                                        ","#@A1,#@A2",Tank2,
040607095709187,1,64, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040607095709109,0,"                                        ","#@A1,#@A2",Tank2,
040607095709187,1,512, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040607095709109,0,"                                        ","#@A1,#@A2",Tank2,
040607095709906,1,512, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040607095709906,0,"                                        ","#@A1,#@A2",Tank2,
040607095709906,1,64, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040607095709906,0,"                                        ","#@A1,#@A2",Tank2,
040607095710703,1,64, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040607095710703,0,"                                        ","#@A1,#@A2",Tank1,
040607095710703,1,512, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040607095710703,0,"                                        ","#@A1,#@A2",Tank1,
040607095710703,1,64, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040607095710703,0,"                                        ","#@A1,#@A2",Tank1,
040607095710703,1,512, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040607095710703,0,"                                        ","#@A1,#@A2",Tank2,
040607095711500,1,64, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040607095711500,0,"                                        ","#@A1,#@A2",Tank1,
040607095711500,1,64, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040607095711500,0,"                                        ","#@A1,#@A2",Tank2,
040607095711500,1,512, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040607095711500,0,"                                        ","#@A1,#@A2",Tank2,
040607095711500,1,512, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040607095711500,0,"                                        ","#@A1,#@A2",Tank2,
040607095712109,1,64, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040607095712109,0,"                                        ","#@A1,#@A2",Tank1,
040607095712109,1,512, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040607095712109,0,"                                        ","#@A1,#@A2",Tank1,
040607095712109,1,512, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040607095712109,0,"                                        ","#@A1,#@A2",Tank2,
040607095712703,1,512, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040607095712703,0,"                                        ","#@A1,#@A2",Tank1,
040607095713109,1,64, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040607095713109,0,"                                        ","#@A1,#@A2",Tank1,
040607095713109,1,512, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040607095713109,0,"                                        ","#@A1,#@A2",Tank1,
040607095713109,1,64, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040607095713109,0,"                                        ","#@A1,#@A2",Tank2,
040607095713312,1,512, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040607095713312,0,"                                        ","#@A1,#@A2",Tank1,
040607095713312,1,512, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040607095713312,0,"                                        ","#@A1,#@A2",Tank1,
040607095713312,1,64, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040607095713312,0,"                                        ","#@A1,#@A2",Tank1,
040607095713312,1,64, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040607095713312,0,"                                        ","#@A1,#@A2",Tank2,
040607095713312,1,64, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040607095713312,0,"                                        ","#@A1,#@A2",Tank2,
LB,03329,0,L,Events,040607095713312,040607095715703
LC
040607095713312,1,64, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040607095713312,0,"                                        ","#@A1,#@A2",Tank2,
040607095713703,1,64, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040607095713703,0,"                                        ","#@A1,#@A2",Tank1,
040607095713703,1,512, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040607095713703,0,"                                        ","#@A1,#@A2",Tank1,
040607095713703,1,512, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040607095713703,0,"                                        ","#@A1,#@A2",Tank2,
040607095713703,1,512, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040607095713703,0,"                                        ","#@A1,#@A2",Tank2,
040607095714312,1,64, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040607095714312,0,"                                        ","#@A1,#@A2",Tank1,
040607095714312,1,512, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040607095714312,0,"                                        ","#@A1,#@A2",Tank1,
040607095714312,1,512, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040607095714312,0,"                                        ","#@A1,#@A2",Tank2,
040607095714312,1,64, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040607095714312,0,"                                        ","#@A1,#@A2",Tank2,
040607095714906,1,512, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040607095714906,0,"                                        ","#@A1,#@A2",Tank1,
040607095714906,1,64, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040607095714906,0,"                                        ","#@A1,#@A2",Tank1,
040607095714906,1,512, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040607095714906,0,"                                        ","#@A1,#@A2",Tank2,
040607095714906,1,64, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040607095714906,0,"                                        ","#@A1,#@A2",Tank2,
040607095715312,1,512, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040607095715312,0,"                                        ","#@A1,#@A2",Tank2,
040607095715703,1,64, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040607095715703,0,"                                        ","#@A1,#@A2",Tank1,
040607095715703,1,64, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040607095715703,0,"                                        ","#@A1,#@A2",Tank1,
040607095715703,1,512, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040607095715703,0,"                                        ","#@A1,#@A2",Tank1,
040607095715703,1,64, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040607095715703,0,"                                        ","#@A1,#@A2",Tank1,
040607095715703,1,64, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040607095715703,0,"                                        ","#@A1,#@A2",Tank2,
040607095715703,1,64, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040607095715703,0,"                                        ","#@A1,#@A2",Tank2,
040607095715703,1,512, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040607095715703,0,"                                        ","#@A1,#@A2",Tank2,
LB,03959,0,L,Events,040608154444218,040608154453421
LC
040608154444218,1,64, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040608154444218,0,"                                        ","#@A1,#@A2",Tank1,
040608154444218,1,64, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040608154444218,0,"                                        ","#@A1,#@A2",Tank1,
040608154444218,1,512, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040608154444218,0,"                                        ","#@A1,#@A2",Tank2,
040608154445421,1,512, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040608154445421,0,"                                        ","#@A1,#@A2",Tank1,
040608154445421,1,64, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040608154445421,0,"                                        ","#@A1,#@A2",Tank2,
040608154445421,1,64, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040608154445421,0,"                                        ","#@A1,#@A2",Tank2,
040608154446218,1,512, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040608154446218,0,"                                        ","#@A1,#@A2",Tank1,
040608154446218,1,64, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040608154446218,0,"                                        ","#@A1,#@A2",Tank1,
040608154446218,1,512, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040608154446218,0,"                                        ","#@A1,#@A2",Tank2,
040608154447031,1,512, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040608154447031,0,"                                        ","#@A1,#@A2",Tank1,
040608154447031,1,64, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040608154447031,0,"                                        ","#@A1,#@A2",Tank2,
040608154447031,1,64, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040608154447031,0,"                                        ","#@A1,#@A2",Tank2,
040608154447828,1,64, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040608154447828,0,"                                        ","#@A1,#@A2",Tank1,
