MDF,2021/12/20 12:07:14.011,"BATIMENT.FLOOR_01.ROOM_002.AC.TEMP_haut",1,0," ","",
MDF,2021/12/20 12:07:14.043,"BATIMENT.FLOOR_01.ROOM_002.LT.CMD",1,0," ","",
MDF,2021/12/20 12:07:14.058,"BATIMENT.FLOOR_01.ROOM_002.LT.ON",1,0," ","",
MDF,2021/12/20 12:07:14.074,"BATIMENT.FLOOR_02.ROOM_001.AC.CONSIGNE",1,0," ","",
MDF,2021/12/20 12:07:14.074,"BATIMENT.FLOOR_02.ROOM_001.AC.INFO",1,0," ","",
MDF,2021/12/20 12:07:14.089,"BATIMENT.FLOOR_02.ROOM_001.AC.ON",1,0," ","",
MDF,2021/12/20 12:07:14.089,"BATIMENT.FLOOR_02.ROOM_001.AC.TEMP",1,0," ","",
MDF,2021/12/20 12:07:14.104,"BATIMENT.FLOOR_02.ROOM_001.AC.TEMP_bas",1,0," ","",
MDF,2021/12/20 12:07:14.104,"BATIMENT.FLOOR_02.ROOM_001.AC.TEMP_haut",1,0," ","",
MDF,2021/12/20 12:07:14.120,"BATIMENT.FLOOR_02.ROOM_001.LT.CMD",1,0," ","",
MDF,2021/12/20 12:07:14.136,"BATIMENT.FLOOR_02.ROOM_001.LT.ON",1,0," ","",
MDF,2021/12/20 12:07:14.151,"BATIMENT.FLOOR_02.ROOM_002.AC.CONSIGNE",1,0," ","",
MDF,2021/12/20 12:07:14.151,"BATIMENT.FLOOR_02.ROOM_002.AC.INFO",1,0," ","",
MDF,2021/12/20 12:07:14.167,"BATIMENT.FLOOR_02.ROOM_002.AC.ON",1,0," ","",
MDF,2021/12/20 12:07:14.183,"BATIMENT.FLOOR_02.ROOM_002.AC.TEMP",1,0," ","",
MDF,2021/12/20 12:07:14.183,"BATIMENT.FLOOR_02.ROOM_002.AC.TEMP_bas",1,0," ","",
MDF,2021/12/20 12:07:14.198,"BATIMENT.FLOOR_02.ROOM_002.AC.TEMP_haut",1,0," ","",
MDF,2021/12/20 12:07:14.214,"BATIMENT.FLOOR_02.ROOM_002.LT.CMD",1,0," ","",
MDF,2021/12/20 12:07:14.229,"BATIMENT.FLOOR_02.ROOM_002.LT.ON",1,0," ","",
MDF,2021/12/20 12:07:14.245,"Unit01/BATIMENT.FLOOR_01.ROOM_001.AC.TEMP",122,0," ","",
MDF,2021/12/20 12:07:14.260,"Unit01/BATIMENT.FLOOR_01.ROOM_002.AC.TEMP",122,0," ","",
MDF,2021/12/20 12:07:14.260,"Unit01/BATIMENT.FLOOR_02.ROOM_001.AC.TEMP",122,0," ","",
MDF,2021/12/20 12:07:14.276,"Unit01/BATIMENT.FLOOR_02.ROOM_002.AC.TEMP",122,0," ","",
MDF,2021/12/20 12:07:14.354,"{F73EB2DE-61F7-43AD-813E-5DFBE38FC43C}",31,1," ","",
MDF,2021/12/20 12:07:14.354,"{F73EB2DE-61F7-43AD-813E-5DFBE38FC43C}",31,1," ","",
MDF,2021/12/20 12:11:58.524,"Unit01/BATIMENT.FLOOR_02.ROOM_002.AC.TEMP",122,2," ","",
MDF,2021/12/20 12:11:58.539,"Unit01/BATIMENT.FLOOR_02.ROOM_001.AC.TEMP",122,2," ","",
MDF,2021/12/20 12:11:58.555,"Unit01/BATIMENT.FLOOR_01.ROOM_002.AC.TEMP",122,2," ","",
MDF,2021/12/20 12:11:58.571,"Unit01/BATIMENT.FLOOR_01.ROOM_001.AC.TEMP",122,2," ","",
MDF,2021/12/20 12:11:58.571,"BATIMENT.FLOOR_02.ROOM_002.LT.ON",1,2," ","",
MDF,2021/12/20 12:11:58.586,"BATIMENT.FLOOR_02.ROOM_002.LT.CMD",1,2," ","",
MDF,2021/12/20 12:11:58.586,"BATIMENT.FLOOR_02.ROOM_002.AC.TEMP_haut",1,2," ","",
MDF,2021/12/20 12:11:58.601,"BATIMENT.FLOOR_02.ROOM_002.AC.TEMP_bas",1,2," ","",
MDF,2021/12/20 12:11:58.617,"BATIMENT.FLOOR_02.ROOM_002.AC.TEMP",1,2," ","",
MDF,2021/12/20 12:11:58.617,"BATIMENT.FLOOR_02.ROOM_002.AC.ON",1,2," ","",
MDF,2021/12/20 12:11:58.632,"BATIMENT.FLOOR_02.ROOM_002.AC.INFO",1,2," ","",
MDF,2021/12/20 12:11:58.649,"BATIMENT.FLOOR_02.ROOM_002.AC.CONSIGNE",1,2," ","",
MDF,2021/12/20 12:11:58.649,"BATIMENT.FLOOR_02.ROOM_001.LT.ON",1,2," ","",
MDF,2021/12/20 12:11:58.664,"BATIMENT.FLOOR_02.ROOM_001.LT.CMD",1,2," ","",
MDF,2021/12/20 12:11:58.664,"BATIMENT.FLOOR_02.ROOM_001.AC.TEMP_haut",1,2," ","",
MDF,2021/12/20 12:11:58.680,"BATIMENT.FLOOR_02.ROOM_001.AC.TEMP_bas",1,2," ","",
MDF,2021/12/20 12:11:58.696,"BATIMENT.FLOOR_02.ROOM_001.AC.TEMP",1,2," ","",
MDF,2021/12/20 12:11:58.696,"BATIMENT.FLOOR_02.ROOM_001.AC.ON",1,2," ","",
MDF,2021/12/20 12:11:58.711,"BATIMENT.FLOOR_02.ROOM_001.AC.INFO",1,2," ","",
MDF,2021/12/20 12:11:58.711,"BATIMENT.FLOOR_02.ROOM_001.AC.CONSIGNE",1,2," ","",
MDF,2021/12/20 12:11:58.726,"BATIMENT.FLOOR_01.ROOM_002.LT.ON",1,2," ","",
MDF,2021/12/20 12:11:58.742,"BATIMENT.FLOOR_01.ROOM_002.LT.CMD",1,2," ","",
MDF,2021/12/20 12:11:58.742,"BATIMENT.FLOOR_01.ROOM_002.AC.TEMP_haut",1,2," ","",
MDF,2021/12/20 12:11:58.758,"BATIMENT.FLOOR_01.ROOM_002.AC.TEMP_bas",1,2," ","",
MDF,2021/12/20 12:11:58.758,"BATIMENT.FLOOR_01.ROOM_002.AC.TEMP",1,2," ","",
MDF,2021/12/20 12:11:58.773,"BATIMENT.FLOOR_01.ROOM_002.AC.ON",1,2," ","",
MDF,2021/12/20 12:11:58.789,"BATIMENT.FLOOR_01.ROOM_002.AC.INFO",1,2," ","",
MDF,2021/12/20 12:11:58.789,"BATIMENT.FLOOR_01.ROOM_002.AC.CONSIGNE",1,2," ","",
MDF,2021/12/20 12:11:58.804,"BATIMENT.FLOOR_01.ROOM_001.LT.ON",1,2," ","",
MDF,2021/12/20 12:11:58.820,"BATIMENT.FLOOR_01.ROOM_001.LT.CMD",1,2," ","",
MDF,2021/12/20 12:11:58.820,"BATIMENT.FLOOR_01.ROOM_001.AC.TEMP_haut",1,2," ","",
MDF,2021/12/20 12:11:58.836,"BATIMENT.FLOOR_01.ROOM_001.AC.TEMP_bas",1,2," ","",
MDF,2021/12/20 12:11:58.852,"BATIMENT.FLOOR_01.ROOM_001.AC.TEMP",1,2," ","",
MDF,2021/12/20 12:11:58.852,"BATIMENT.FLOOR_01.ROOM_001.AC.ON",1,2," ","",
MDF,2021/12/20 12:11:58.867,"BATIMENT.FLOOR_01.ROOM_001.AC.INFO",1,2," ","",
MDF,2021/12/20 12:11:58.867,"BATIMENT.FLOOR_01.ROOM_001.AC.CONSIGNE",1,2," ","",
MDF,2021/12/20 12:11:58.883,"BATIMENT.FLOOR_02.ROOM_002.LT",97,2," ","",
MDF,2021/12/20 12:11:58.898,"BATIMENT.FLOOR_02.ROOM_002.AC",97,2," ","",
MDF,2021/12/20 12:11:58.898,"BATIMENT.FLOOR_02.ROOM_002",97,2," ","",
MDF,2021/12/20 12:11:58.914,"BATIMENT.FLOOR_02.ROOM_001.LT",97,2," ","",
MDF,2021/12/20 12:11:58.929,"BATIMENT.FLOOR_02.ROOM_001.AC",97,2," ","",
MDF,2021/12/20 12:11:58.929,"BATIMENT.FLOOR_02.ROOM_001",97,2," ","",
MDF,2021/12/20 12:11:58.946,"BATIMENT.FLOOR_02",97,2," ","",
MDF,2021/12/20 12:11:58.961,"BATIMENT.FLOOR_01.ROOM_002.LT",97,2," ","",
MDF,2021/12/20 12:11:58.961,"BATIMENT.FLOOR_01.ROOM_002.AC",97,2," ","",
MDF,2021/12/20 12:11:58.976,"BATIMENT.FLOOR_01.ROOM_002",97,2," ","",
MDF,2021/12/20 12:11:58.976,"BATIMENT.FLOOR_01.ROOM_001.LT",97,2," ","",
MDF,2021/12/20 12:11:58.992,"BATIMENT.FLOOR_01.ROOM_001.AC",97,2," ","",
MDF,2021/12/20 12:11:59.008,"BATIMENT.FLOOR_01.ROOM_001",97,2," ","",
MDF,2021/12/20 12:11:59.008,"BATIMENT.FLOOR_01",97,2," ","",
MDF,2021/12/20 12:11:59.024,"BATIMENT",97,2," ","",
MDF,2021/12/20 12:11:59.055,"BUILDING",97,0," ","",
MDF,2021/12/20 12:11:59.071,"BUILDING.FLOOR_01",97,0," ","",
MDF,2021/12/20 12:11:59.086,"BUILDING.FLOOR_01.ROOM_001",97,0," ","",
MDF,2021/12/20 12:11:59.102,"BUILDING.FLOOR_01.ROOM_001.AC",97,0," ","",
MDF,2021/12/20 12:11:59.102,"BUILDING.FLOOR_01.ROOM_001.LT",97,0," ","",
MDF,2021/12/20 12:11:59.117,"BUILDING.FLOOR_01.ROOM_002",97,0," ","",
MDF,2021/12/20 12:11:59.133,"BUILDING.FLOOR_01.ROOM_002.AC",97,0," ","",
MDF,2021/12/20 12:11:59.149,"BUILDING.FLOOR_01.ROOM_002.LT",97,0," ","",
MDF,2021/12/20 12:11:59.165,"BUILDING.FLOOR_02",97,0," ","",
MDF,2021/12/20 12:11:59.180,"BUILDING.FLOOR_02.ROOM_001",97,0," ","",
MDF,2021/12/20 12:11:59.196,"BUILDING.FLOOR_02.ROOM_001.AC",97,0," ","",
MDF,2021/12/20 12:11:59.211,"BUILDING.FLOOR_02.ROOM_001.LT",97,0," ","",
MDF,2021/12/20 12:11:59.227,"BUILDING.FLOOR_02.ROOM_002",97,0," ","",
MDF,2021/12/20 12:11:59.243,"BUILDING.FLOOR_02.ROOM_002.AC",97,0," ","",
MDF,2021/12/20 12:11:59.243,"BUILDING.FLOOR_02.ROOM_002.LT",97,0," ","",
MDF,2021/12/20 12:11:59.258,"BUILDING.FLOOR_01.ROOM_001.AC.CONSIGNE",1,0," ","",
MDF,2021/12/20 12:11:59.258,"BUILDING.FLOOR_01.ROOM_001.AC.INFO",1,0," ","",
MDF,2021/12/20 12:11:59.274,"BUILDING.FLOOR_01.ROOM_001.AC.ON",1,0," ","",
MDF,2021/12/20 12:11:59.274,"BUILDING.FLOOR_01.ROOM_001.AC.TEMP",1,0," ","",
MDF,2021/12/20 12:11:59.289,"BUILDING.FLOOR_01.ROOM_001.AC.TEMP_bas",1,0," ","",
MDF,2021/12/20 12:11:59.305,"BUILDING.FLOOR_01.ROOM_001.AC.TEMP_haut",1,0," ","",
MDF,2021/12/20 12:11:59.320,"BUILDING.FLOOR_01.ROOM_001.LT.CMD",1,0," ","",
MDF,2021/12/20 12:11:59.320,"BUILDING.FLOOR_01.ROOM_001.LT.ON",1,0," ","",
MDF,2021/12/20 12:11:59.336,"BUILDING.FLOOR_01.ROOM_002.AC.CONSIGNE",1,0," ","",
MDF,2021/12/20 12:11:59.352,"BUILDING.FLOOR_01.ROOM_002.AC.INFO",1,0," ","",
MDF,2021/12/20 12:11:59.352,"BUILDING.FLOOR_01.ROOM_002.AC.ON",1,0," ","",
MDF,2021/12/20 12:11:59.367,"BUILDING.FLOOR_01.ROOM_002.AC.TEMP",1,0," ","",
MDF,2021/12/20 12:11:59.383,"BUILDING.FLOOR_01.ROOM_002.AC.TEMP_bas",1,0," ","",
MDF,2021/12/20 12:11:59.383,"BUILDING.FLOOR_01.ROOM_002.AC.TEMP_haut",1,0," ","",
MDF,2021/12/20 12:11:59.399,"BUILDING.FLOOR_01.ROOM_002.LT.CMD",1,0," ","",
MDF,2021/12/20 12:11:59.414,"BUILDING.FLOOR_01.ROOM_002.LT.ON",1,0," ","",
MDF,2021/12/20 12:11:59.430,"BUILDING.FLOOR_02.ROOM_001.AC.CONSIGNE",1,0," ","",
MDF,2021/12/20 12:11:59.430,"BUILDING.FLOOR_02.ROOM_001.AC.INFO",1,0," ","",
MDF,2021/12/20 12:11:59.445,"BUILDING.FLOOR_02.ROOM_001.AC.ON",1,0," ","",
MDF,2021/12/20 12:11:59.445,"BUILDING.FLOOR_02.ROOM_001.AC.TEMP",1,0," ","",
MDF,2021/12/20 12:11:59.461,"BUILDING.FLOOR_02.ROOM_001.AC.TEMP_bas",1,0," ","",
MDF,2021/12/20 12:11:59.476,"BUILDING.FLOOR_02.ROOM_001.AC.TEMP_haut",1,0," ","",
MDF,2021/12/20 12:11:59.492,"BUILDING.FLOOR_02.ROOM_001.LT.CMD",1,0," ","",
MDF,2021/12/20 12:11:59.509,"BUILDING.FLOOR_02.ROOM_001.LT.ON",1,0," ","",
MDF,2021/12/20 12:11:59.523,"BUILDING.FLOOR_02.ROOM_002.AC.CONSIGNE",1,0," ","",
MDF,2021/12/20 12:11:59.523,"BUILDING.FLOOR_02.ROOM_002.AC.INFO",1,0," ","",
MDF,2021/12/20 12:11:59.539,"BUILDING.FLOOR_02.ROOM_002.AC.ON",1,0," ","",
MDF,2021/12/20 12:11:59.555,"BUILDING.FLOOR_02.ROOM_002.AC.TEMP",1,0," ","",
MDF,2021/12/20 12:11:59.555,"BUILDING.FLOOR_02.ROOM_002.AC.TEMP_bas",1,0," ","",
MDF,2021/12/20 12:11:59.570,"BUILDING.FLOOR_02.ROOM_002.AC.TEMP_haut",1,0," ","",
MDF,2021/12/20 12:11:59.586,"BUILDING.FLOOR_02.ROOM_002.LT.CMD",1,0," ","",
MDF,2021/12/20 12:11:59.601,"BUILDING.FLOOR_02.ROOM_002.LT.ON",1,0," ","",
MDF,2021/12/20 12:11:59.617,"Unit01/BUILDING.FLOOR_01.ROOM_001.AC.TEMP",122,0," ","",
MDF,2021/12/20 12:11:59.633,"Unit01/BUILDING.FLOOR_01.ROOM_002.AC.TEMP",122,0," ","",
MDF,2021/12/20 12:11:59.633,"Unit01/BUILDING.FLOOR_02.ROOM_001.AC.TEMP",122,0," ","",
MDF,2021/12/20 12:11:59.648,"Unit01/BUILDING.FLOOR_02.ROOM_002.AC.TEMP",122,0," ","",
MDF,2021/12/20 12:11:59.726,"{F73EB2DE-61F7-43AD-813E-5DFBE38FC43C}",31,1," ","",
MDF,2021/12/20 12:11:59.726,"{F73EB2DE-61F7-43AD-813E-5DFBE38FC43C}",31,1," ","",
MDF,2021/12/20 12:15:25.379,"{F73EB2DE-61F7-43AD-813E-5DFBE38FC43C}",31,1," ","",
MDF,2021/12/20 12:15:25.379,"{F73EB2DE-61F7-43AD-813E-5DFBE38FC43C}",31,1," ","",
MDF,2021/12/20 12:26:30.510,"BUILDING.FLOOR_01.ROOM_003",97,0," ","",
MDF,2021/12/20 12:26:30.573,"BUILDING.FLOOR_01.ROOM_003.AC",97,0," ","",
MDF,2021/12/20 12:26:30.619,"BUILDING.FLOOR_01.ROOM_003.LT",97,0," ","",
MDF,2021/12/20 12:26:30.681,"BUILDING.FLOOR_01.ROOM_004",97,0," ","",
MDF,2021/12/20 12:26:30.713,"BUILDING.FLOOR_01.ROOM_004.AC",97,0," ","",
MDF,2021/12/20 12:26:30.728,"BUILDING.FLOOR_01.ROOM_004.LT",97,0," ","",
MDF,2021/12/20 12:26:30.760,"BUILDING.FLOOR_01.ROOM_005",97,0," ","",
MDF,2021/12/20 12:26:30.791,"BUILDING.FLOOR_01.ROOM_005.AC",97,0," ","",
