MDF,120316103403031,"USER.RIGHTS2.WBV",1,0," ","",
MDF,120316103406531,"USER.RIGHTS3",97,0," ","",
MDF,120316103406531,"USER.RIGHTS3.WBV",1,0," ","",
MDF,120316103408937,"USER.RIGHTS4",97,0," ","",
MDF,120316103408953,"USER.RIGHTS4.WBV",1,0," ","",
MDF,120316103411281,"USER.RIGHTS5",97,0," ","",
MDF,120316103411296,"USER.RIGHTS5.WBV",1,0," ","",
MDF,120316103413750,"USER.RIGHTS6",97,0," ","",
MDF,120316103413750,"USER.RIGHTS6.WBV",1,0," ","",
MDF,120316103417078,"USER.RIGHTS7",97,0," ","",
MDF,120316103417093,"USER.RIGHTS7.WBV",1,0," ","",
MDF,120316103418578,"USER.RIGHTS8",97,0," ","",
MDF,120316103418593,"USER.RIGHTS8.WBV",1,0," ","",
MDF,120316103420625,"USER.RIGHTS9",97,0," ","",
MDF,120316103420640,"USER.RIGHTS9.WBV",1,0," ","",
MDF,120316110158625,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120316110254453,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120316110400593,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120316111315328,"Operator",9,1," ","",
MDF,120316111520296,"Operator",9,1," ","",
MDF,120316113618765,"@SYSTEM_LocalHost_USER",35,2," ","",
MDF,120316113618765,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120316120457515,"Operator",9,1," ","",
MDF,120316120541375,"Operator",9,1," ","",
MDF,120316120712828,"Operator",9,1," ","",
MDF,120316121514968,"Operator",9,1," ","",
MDF,120316121707250,"Operator",9,1," ","",
MDF,120316122121250,"Operator",9,1," ","",
MDF,120316122310765,"Operator",9,1," ","",
MDF,120316122458734,"Operator",9,1," ","",
MDF,120316122626968,"Operator",9,1," ","",
MDF,120316123034062,"Operator",9,1," ","",
MDF,120316133635000,"RMartin",8,1," ","",
MDF,120316133641968,"RMartin",8,1," ","",
MDF,120316133649156,"RMartin",8,1," ","",
MDF,120316133931812,"RMartin",8,1," ","",
MDF,120316133931812,"RMartin",8,1," ","",
MDF,120316133933671,"RMartin",8,1," ","",
MDF,120316133942625,"RMartin",8,1," ","",
MDF,120316133956343,"RMartin",8,1," ","",
MDF,120316135911859,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120316151238341,"Operator",9,1," ","",
MDF,120316151348153,"Operator",9,1," ","",
MDF,120316151449091,"Operator",9,1," ","",
MDF,120316151603497,"Operator",9,1," ","",
MDF,120316152141169,"Operator",9,1," ","",
MDF,120316152339716,"Operator",9,1," ","",
MDF,120316152353607,"RMartin",8,1," ","",
MDF,120316152400216,"RMartin",8,1," ","",
MDF,120316152551325,"Operator",9,1," ","",
MDF,120316152626247,"RMartin",8,1," ","",
MDF,120316152635778,"RMartin",8,1," ","",
MDF,120316152753747,"Operator",9,1," ","",
MDF,120316152936575,"Operator",9,1," ","",
MDF,120316153122216,"Operator",9,1," ","",
MDF,120316153905794,"Operator",9,1," ","",
MDF,120316153952528,"Operator",9,1," ","",
MDF,120316154159497,"Operator",9,1," ","",
MDF,120316154653638,"Operator",9,1," ","",
MDF,120316154811294,"Operator",9,1," ","",
MDF,120316155107482,"Operator",9,1," ","",
