LB,03541,0,L,EVENTS,040429142148546,040429142150812
LC
120309104307984,1,4096, ,,MAINT.ALARM2,"Alarme 2 d'entretien",,768,120309104307984,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Maint,Station_3
LB,04060,0,L,EVENTS,120309104307984,120309104317312
LC
120309104307984,1,4096, ,,MAINT.ALARM1,"Alarme 1 d'entretien",,768,120309104307984,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Maint,Station_1
120309104308000,1,4096, ,,MAINT.ALARM3,"Alarme 3 d'entretien",,768,120309104307984,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM3,,Maint,Station_1
120309104308000,1,4096, ,,MAINT.ALARM4,"Alarme 4 d'entretien",,768,120309104307984,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM4,,Maint,Station_2
120309104308281,1,4096, ,,PROD.ALARM2,"Alarme 2 de production",,768,120309104308281,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Prod,Station_2
120309104308296,1,4096, ,,PROD.ALARM1,"Alarme 1 de production",,768,120309104308281,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Prod,Station_1
120309104308609,1,16384, ,,MAINT.ALARM2,"Alarme 2 d'entretien",,1280,120309104308609,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Maint,Station_3
120309104308625,1,16384, ,,MAINT.ALARM1,"Alarme 1 d'entretien",,1280,120309104308609,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Maint,Station_1
120309104308625,1,16384, ,,MAINT.ALARM3,"Alarme 3 d'entretien",,1280,120309104308625,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM3,,Maint,Station_1
120309104308625,1,16384, ,,MAINT.ALARM4,"Alarme 4 d'entretien",,1280,120309104308625,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM4,,Maint,Station_2
120309104308906,1,16384, ,,PROD.ALARM2,"Alarme 2 de production",,1280,120309104308906,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Prod,Station_2
120309104308906,1,16384, ,,PROD.ALARM1,"Alarme 1 de production",,1280,120309104308906,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Prod,Station_1
120309104316296,1,4096, ,,MAINT.ALARM2,"Alarme 2 d'entretien",,768,120309104316296,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Maint,Station_3
120309104316296,1,4096, ,,MAINT.ALARM1,"Alarme 1 d'entretien",,768,120309104316296,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Maint,Station_1
120309104316296,1,4096, ,,MAINT.ALARM3,"Alarme 3 d'entretien",,768,120309104316296,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM3,,Maint,Station_1
120309104316312,1,4096, ,,MAINT.ALARM4,"Alarme 4 d'entretien",,768,120309104316312,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM4,,Maint,Station_2
120309104316625,1,4096, ,,PROD.ALARM2,"Alarme 2 de production",,768,120309104316625,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Prod,Station_2
120309104316625,1,4096, ,,PROD.ALARM1,"Alarme 1 de production",,768,120309104316625,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Prod,Station_1
120309104316984,1,16384, ,,MAINT.ALARM2,"Alarme 2 d'entretien",,1280,120309104316984,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Maint,Station_3
120309104316984,1,16384, ,,MAINT.ALARM1,"Alarme 1 d'entretien",,1280,120309104316984,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Maint,Station_1
120309104316984,1,16384, ,,MAINT.ALARM3,"Alarme 3 d'entretien",,1280,120309104316984,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM3,,Maint,Station_1
120309104316984,1,16384, ,,MAINT.ALARM4,"Alarme 4 d'entretien",,1280,120309104316984,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM4,,Maint,Station_2
120309104317296,1,16384, ,,PROD.ALARM2,"Alarme 2 de production",,1280,120309104317296,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Prod,Station_2
120309104317312,1,16384, ,,PROD.ALARM1,"Alarme 1 de production",,1280,120309104317296,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Prod,Station_1
LB,01095,0,L,EVENTS,120309104317718,120309104318046
LC
120309104317718,1,4096, ,,MAINT.ALARM2,"Alarme 2 d'entretien",,768,120309104317718,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Maint,Station_3
120309104317734,1,4096, ,,MAINT.ALARM1,"Alarme 1 d'entretien",,768,120309104317734,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Maint,Station_1
120309104317734,1,4096, ,,MAINT.ALARM3,"Alarme 3 d'entretien",,768,120309104317734,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM3,,Maint,Station_1
120309104317734,1,4096, ,,MAINT.ALARM4,"Alarme 4 d'entretien",,768,120309104317734,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM4,,Maint,Station_2
